Iteracion	Nombre	Promedio	Desviacion	Error(2sigma/raiz(n)*promedio)
Real DNA test 0
Occupation In
1	ExtHash_IO_insert(2^13)	17397,5	7,7781745930520225	6,322747521195573E-4
1	LinHashV1_IO_insert(2^13)	107205,0	1,4142135623730951	1,8655846275826685E-5
1	LinHashV2_IO_insert(2^13)	0,0	0,0	NaN
1	BTree_IO_insert(2^14)	1,12606855E7	182028,37736050936	0,022860686412030595
1	ExtHash_IO_insert(2^14)	34843,5	40,30508652763321	0,0016358861767618062
1	LinHashV1_IO_insert(2^14)	388296,5	0,7071067811865476	2,575351567680883E-6
1	LinHashV2_IO_insert(2^14)	0,0	0,0	NaN
1	BTree_IO_insert(2^15)	4,4349341E7	177995,7473874025	0,005675935522920171
1	ExtHash_IO_insert(2^15)	69742,5	64,34671708797582	0,0013047997992615692
1	LinHashV1_IO_insert(2^15)	1474263,5	7,7781745930520225	7,461352736468074E-6
1	LinHashV2_IO_insert(2^15)	0,0	0,0	NaN
IO out
1	BTree_IO_deleting(2^14)	50064,0	0,0	0,0
1	ExtHash_IO_deleting(2^14)	34187,5	20,506096654409877	8,482632541133454E-4
1	LinHashV1_IO_deleting(2^14)	1879,0	0,0	0,0
1	LinHashV2_IO_deleting(2^14)	0,0	0,0	NaN
1	BTree_IO_deleting(2^13)	75552,0	0,0	0,0
1	ExtHash_IO_deleting(2^13)	51991,0	41,012193308819754	0,0011155776961397164
1	LinHashV1_IO_deleting(2^13)	3758,0	0,0	0,0
1	LinHashV2_IO_deleting(2^13)	0,0	0,0	NaN
1	BTree_IO_deleting(2^12)	88752,0	0,0	0,0
1	ExtHash_IO_deleting(2^12)	61602,5	61,518289963229634	0,0014122803457651879
1	LinHashV1_IO_deleting(2^12)	5637,0	0,0	0,0
1	LinHashV2_IO_deleting(2^12)	0,0	0,0	NaN
1	BTree_IO_deleting(2^11)	95808,0	0,0	0,0
1	ExtHash_IO_deleting(2^11)	67118,0	82,02438661763951	0,0017282994129741646
1	LinHashV1_IO_deleting(2^11)	7516,0	0,0	0,0
1	LinHashV2_IO_deleting(2^11)	0,0	0,0	NaN
1	BTree_IO_deleting(2^10)	99792,0	0,0	0,0
1	ExtHash_IO_deleting(2^10)	70585,5	102,5304832720494	0,002054246268709579
1	LinHashV1_IO_deleting(2^10)	9395,0	0,0	0,0
1	LinHashV2_IO_deleting(2^10)	0,0	0,0	NaN
1	BTree_IO_erased	102864,0	0,0	0,0
1	ExtHash_IO_erased	72633,5	102,5304832720494	0,001996324010270743
1	LinHashV1_IO_erased	9395,0	0,0	0,0
1	LinHashV2_IO_erased	0,0	0,0	NaN
IO successful search
1	BTree_IO_successfulSearch(2^10)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^10)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^10)	195357,0	8739,839815465728	0,06326878484006204
1	LinHashV2_IO_insert(2^10)	0,0	0,0	NaN
1	BTree_IO_successfulSearch(2^11)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^11)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^11)	323167,5	14315,376785121654	0,06264553211569851
1	LinHashV2_IO_insert(2^11)	0,0	0,0	NaN
1	BTree_IO_successfulSearch(2^12)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^12)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^12)	589676,0	23328,866924906575	0,05594936880592053
1	LinHashV2_IO_insert(2^12)	0,0	0,0	NaN
1	BTree_IO_successfulSearch(2^13)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^13)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^13)	1107477,5	55712,23618290689	0,07114275459320843
1	LinHashV2_IO_insert(2^13)	0,0	0,0	NaN
1	BTree_IO_successfulSearch(2^14)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^14)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^14)	2122306,0	122608,07321706023	0,08170075380270328
1	LinHashV2_IO_insert(2^14)	0,0	0,0	NaN
1	BTree_IO_successfulSearch(2^15)	20000,0	0,0	0,0
1	ExtHash_IO_successfulSearch(2^15)	10000,0	0,0	0,0
1	LinHashV1_IO_insert(2^15)	4176492,5	274199,7462881758	0,09284752696191839
1	LinHashV2_IO_insert(2^15)	0,0	0,0	NaN
IO unfavorable search
1	BTree_IO_unfavorableSearch(2^10)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^10)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^10)	320000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^10)	0,0	0,0	NaN
1	BTree_IO_unfavorableSearch(2^11)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^11)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^11)	610000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^11)	0,0	0,0	NaN
1	BTree_IO_unfavorableSearch(2^12)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^12)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^12)	1190000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^12)	0,0	0,0	NaN
1	BTree_IO_unfavorableSearch(2^13)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^13)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^13)	2360000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^13)	0,0	0,0	NaN
1	BTree_IO_unfavorableSearch(2^14)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^14)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^14)	4700000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^14)	0,0	0,0	NaN
1	BTree_IO_unfavorableSearch(2^15)	20000,0	0,0	0,0
1	ExtHash_IO_unfavorableSearch(2^15)	10000,0	0,0	0,0
1	LinHashV1_IO_unfavorableSearch(2^15)	9390000,0	0,0	0,0
1	LinHashV2_IO_unfavorableSearch(2^15)	0,0	0,0	NaN
Real DNA test 2
Occupation In
2	BTree_OccIn(2^10)	0,9768880208333334	0,015327158029939524	0,01811699729299325
2	ExtHash_OccIn(2^10)	0,7072710990905762	0,025318229958697088	0,04133489096572469
2	LinHashV1_OccIn(2^10)	0,49700927734375	0,0	0,0
2	LinHashV2_OccIn(2^10)	0,0	0,0	NaN
2	BTree_OccIn(2^11)	0,9870232939720154	0,006957718022944371	0,008139707336241118
2	ExtHash_OccIn(2^11)	0,6678591966629028	0,026398591172068293	0,04564205687539079
2	LinHashV1_OccIn(2^11)	0,5056992769241333	0,0	0,0
2	LinHashV2_OccIn(2^11)	0,0	0,0	NaN
2	BTree_OccIn(2^12)	0,9902176856994629	0,003898009090018263	0,004545498691706255
2	ExtHash_OccIn(2^12)	0,6916772127151489	0,0	0,0
2	LinHashV1_OccIn(2^12)	0,5103728771209717	0,0	0,0
2	LinHashV2_OccIn(2^12)	0,0	0,0	NaN
2	BTree_OccIn(2^13)	0,9909217158953348	0,0015962163314178267	0,0018600378089328295
2	ExtHash_OccIn(2^13)	0,6753924290339152	0,00480421642527912	0,00821364151312048
2	LinHashV1_OccIn(2^13)	0,5106180310249329	0,0	0,0
2	LinHashV2_OccIn(2^13)	0,0	0,0	NaN
2	BTree_OccIn(2^14)	0,9931437770525614	0,0010105053483854666	0,0011748863525870513
2	ExtHash_OccIn(2^14)	0,6774201194445292	0,011535243826653835	0,019662469233856013
2	LinHashV1_OccIn(2^14)	0,5107421875	0,0	0,0
2	LinHashV2_OccIn(2^14)	0,0	0,0	NaN
2	BTree_OccIn(2^15)	0,9933844010035197	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccIn(2^15)	0,6707198023796082	0,009978551081563754	0,017178914749866405
2	LinHashV1_OccIn(2^15)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccIn(2^15)	0,0	0,0	NaN
Occupation Out
2	BTree_OccOut(2^14)	0,9931437770525614	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccOut(2^14)	0,6706992785135905	0,009978245244808382	0,01717891389684412
2	LinHashV1_OccOut(2^14)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccOut(2^14)	0,0	0,0	NaN
2	BTree_OccOut(2^13)	0,9909217158953348	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccOut(2^13)	0,6706857085227966	0,009989506983514763	0,01719865049370695
2	LinHashV1_OccOut(2^13)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccOut(2^13)	0,0	0,0	NaN
2	BTree_OccOut(2^12)	0,9902176856994629	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccOut(2^12)	0,6706719398498535	0,009980764224352588	0,017183951107118657
2	LinHashV1_OccOut(2^12)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccOut(2^12)	0,0	0,0	NaN
2	BTree_OccOut(2^11)	0,9870232939720154	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccOut(2^11)	0,6706651250521342	0,009983602196713678	0,017189011923966418
2	LinHashV1_OccOut(2^11)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccOut(2^11)	0,0	0,0	NaN
2	BTree_OccOut(2^10)	0,9768880208333334	2,0946327610870633E-4	2,4347811124180121E-4
2	ExtHash_OccOut(2^10)	0,6706581711769104	0,009972028062641832	0,017169262476082033
2	LinHashV1_OccOut(2^10)	0,5102586150169373	0,0	0,0
2	LinHashV2_OccOut(2^10)	0,0	0,0	NaN
IO in
2	BTree_IO_insert(2^10)	47219,333333333336	458,9818442306115	0,011223931919963338
2	ExtHash_IO_insert(2^10)	2133,6666666666665	3,0550504633038935	0,0016533362356285525
2	LinHashV1_IO_insert(2^10)	3912,3333333333335	0,5773502691896257	1,7040129504984237E-4
2	LinHashV2_IO_insert(2^10)	0,0	0,0	NaN
2	BTree_IO_insert(2^11)	183687,33333333334	1273,6468636687853	0,008006435133524312
2	ExtHash_IO_insert(2^11)	4319,666666666667	7,767453465154029	0,002076336761644218
2	LinHashV1_IO_insert(2^11)	10545,666666666666	1,1547005383792515	1,264342383917565E-4
2	LinHashV2_IO_insert(2^11)	0,0	0,0	NaN
2	BTree_IO_insert(2^12)	724609,6666666666	4398,068704935536	0,007008535125924809
2	ExtHash_IO_insert(2^12)	8673,0	4,358898943540674	5,803324059549369E-4
2	LinHashV1_IO_insert(2^12)	31893,0	1,0	3,620545381053057E-5
2	LinHashV2_IO_insert(2^12)	0,0	0,0	NaN
2	BTree_IO_insert(2^13)	2843982,0	40561,54443558578	0,016468612388286858
2	ExtHash_IO_insert(2^13)	17401,666666666668	9,073771725877467	6,020968736903252E-4
2	LinHashV1_IO_insert(2^13)	107205,33333333333	1,1547005383792515	1,2437192179493557E-5
2	LinHashV2_IO_insert(2^13)	0,0	0,0	NaN
2	BTree_IO_insert(2^14)	1,1191137E7	176289,95047648065	0,018189581695411627
2	ExtHash_IO_insert(2^14)	34845,666666666664	28,746014216467184	9,525729098408874E-4
2	LinHashV1_IO_insert(2^14)	388297,0	1,0	2,973756012483361E-6
2	LinHashV2_IO_insert(2^14)	0,0	0,0	NaN
2	BTree_IO_insert(2^15)	4,3976874E7	657294,6381273774	0,017258581692720543
2	ExtHash_IO_insert(2^15)	69762,66666666667	57,36142722538669	9,494371999257904E-4
